check_id,check_name,source_file_url,source_code
CKV_AWS_51,Ensure ECR Image Tags are immutable,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ECRImmutableTags.py,"from typing import Any

from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class ECRImmutableTags(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure ECR Image Tags are immutable""
        id = ""CKV_AWS_51""
        supported_resources = (""AWS::ECR::Repository"",)
        categories = (CheckCategories.GENERAL_SECURITY,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/ImageTagMutability""

    def get_expected_value(self) -> Any:
        return ""IMMUTABLE""


check = ECRImmutableTags()
"
CKV_AWS_53,Ensure S3 bucket has block public ACLs enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/S3BlockPublicACLs.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class S3BlockPublicACLs(BaseResourceValueCheck):

    def __init__(self):
        name = ""Ensure S3 bucket has block public ACLs enabled""
        id = ""CKV_AWS_53""
        supported_resources = ['AWS::S3::Bucket']
        categories = [CheckCategories.GENERAL_SECURITY]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/PublicAccessBlockConfiguration/BlockPublicAcls'


check = S3BlockPublicACLs()
"
CKV_AWS_54,Ensure S3 bucket has block public policy enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/S3BlockPublicPolicy.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class S3BlockPublicPolicy(BaseResourceValueCheck):

    def __init__(self):
        name = ""Ensure S3 bucket has block public policy enabled""
        id = ""CKV_AWS_54""
        supported_resources = ['AWS::S3::Bucket']
        categories = [CheckCategories.GENERAL_SECURITY]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/PublicAccessBlockConfiguration/BlockPublicPolicy'


check = S3BlockPublicPolicy()
"
CKV_AWS_55,Ensure S3 bucket has ignore public ACLs enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/S3IgnorePublicACLs.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class S3IgnorePublicACLs(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure S3 bucket has ignore public ACLs enabled""
        id = ""CKV_AWS_55""
        supported_resources = (""AWS::S3::Bucket"",)
        categories = (CheckCategories.GENERAL_SECURITY,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/PublicAccessBlockConfiguration/IgnorePublicAcls""


check = S3IgnorePublicACLs()
"
CKV_AWS_56,Ensure S3 bucket has RestrictPublicBuckets enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/S3RestrictPublicBuckets.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class S3RestrictPublicBuckets(BaseResourceValueCheck):

    def __init__(self):
        name = ""Ensure S3 bucket has RestrictPublicBuckets enabled""
        id = ""CKV_AWS_56""
        supported_resources = ['AWS::S3::Bucket']
        categories = [CheckCategories.GENERAL_SECURITY]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/PublicAccessBlockConfiguration/RestrictPublicBuckets'


check = S3RestrictPublicBuckets()
"
CKV_AWS_57,Ensure the S3 bucket does not allow WRITE permissions to everyone,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/S3PublicACLWrite.py,"from typing import List, Any

from checkov.cloudformation.checks.resource.base_resource_negative_value_check import BaseResourceNegativeValueCheck
from checkov.common.models.enums import CheckCategories


class S3PublicACLWrite(BaseResourceNegativeValueCheck):
    def __init__(self) -> None:
        name = ""Ensure the S3 bucket does not allow WRITE permissions to everyone""
        id = ""CKV_AWS_57""
        supported_resources = (""AWS::S3::Bucket"",)
        categories = (CheckCategories.LOGGING,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_forbidden_values(self) -> List[Any]:
        return [""PublicReadWrite""]

    def get_inspected_key(self) -> str:
        return ""Properties/AccessControl""


check = S3PublicACLWrite()
"
CKV_AWS_58,Ensure EKS Cluster has Secrets Encryption Enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/EKSSecretsEncryption.py,"from typing import List

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck


class EKSSecretsEncryption(BaseResourceCheck):
    def __init__(self):
        name = ""Ensure EKS Cluster has Secrets Encryption Enabled""
        id = ""CKV_AWS_58""
        supported_resources = ['AWS::EKS::Cluster']
        categories = [CheckCategories.KUBERNETES]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf):
        """"""
            Looks for eks secrets encryption
            https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-eks-cluster-encryptionconfig.html
        :param conf: AWS::EKS::Cluster configuration
        :return: <CheckResult>
        """"""
        encryption_config = list(conf.get('Properties', {}).get('EncryptionConfig', []))
        encryption_config_resources = [p[""Resources""] for p in encryption_config if ""Resources"" in p]
        if isinstance(encryption_config_resources, list) and any('secrets' in r for r in encryption_config_resources):
            return CheckResult.PASSED
        return CheckResult.FAILED

    def get_evaluated_keys(self) -> List[str]:
        return [""Properties/EncryptionConfig/Resources""]


check = EKSSecretsEncryption()
"
CKV_AWS_59,Ensure there is no open access to back-end resources through API,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/APIGatewayAuthorization.py,"from __future__ import annotations

from typing import Any

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck


class APIGatewayAuthorization(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure there is no open access to back-end resources through API""
        id = ""CKV_AWS_59""
        supported_resources = ('AWS::ApiGateway::Method',)
        categories = (CheckCategories.GENERAL_SECURITY,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        self.evaluated_keys = [""Properties""]
        if 'Properties' in conf.keys():
            if 'HttpMethod' in conf['Properties'].keys() and 'AuthorizationType' in conf['Properties'].keys():
                if conf['Properties']['HttpMethod'] != ""OPTIONS"" and conf['Properties']['AuthorizationType'] == ""NONE"":
                    if 'ApiKeyRequired' not in conf['Properties'].keys() or conf['Properties']['ApiKeyRequired'] is False:
                        self.evaluated_keys = [""Properties/HttpMethod"", ""Properties/AuthorizationType"",
                                               ""Properties/ApiKeyRequired""]
                        return CheckResult.FAILED
        return CheckResult.PASSED


check = APIGatewayAuthorization()
"
CKV_AWS_6,Ensure all Elasticsearch has node-to-node encryption enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ElasticsearchNodeToNodeEncryption.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class ElasticsearchNodeToNodeEncryption(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure all Elasticsearch has node-to-node encryption enabled""
        id = ""CKV_AWS_6""
        supported_resources = (""AWS::Elasticsearch::Domain"",)
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/NodeToNodeEncryptionOptions/Enabled""


check = ElasticsearchNodeToNodeEncryption()
"
CKV_AWS_60,Ensure IAM role allows only specific services or principals to assume it,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/IAMRoleAllowsPublicAssume.py,"import json
from typing import Dict, Any

from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.common.models.enums import CheckResult, CheckCategories


class IAMRoleAllowsPublicAssume(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure IAM role allows only specific services or principals to assume it""
        id = ""CKV_AWS_60""
        supported_resources = (""AWS::IAM::Role"",)
        categories = (CheckCategories.IAM,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: Dict[str, Any]) -> CheckResult:
        self.evaluated_keys = [""Properties/AssumeRolePolicyDocument/Statement""]
        properties = conf.get(""Properties"")
        if isinstance(properties, dict):
            assume_role_policy_doc = properties.get(""AssumeRolePolicyDocument"")
            if isinstance(assume_role_policy_doc, str):
                try:
                    assume_role_policy_doc = json.loads(assume_role_policy_doc)
                except Exception:
                    return CheckResult.UNKNOWN
            if isinstance(assume_role_policy_doc, dict) and assume_role_policy_doc.get(""Statement""):
                statements = assume_role_policy_doc[""Statement""]
                if isinstance(statements, list):
                    for statement_index, statement in enumerate(statements):
                        if not isinstance(statemen"
CKV_AWS_61,Ensure AWS IAM policy does not allow assume role permission across all services,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/IAMRoleAllowAssumeFromAccount.py,"from __future__ import annotations

import json
import re
from typing import Any

from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.common.models.enums import CheckResult, CheckCategories

ACCOUNT_ACCESS = re.compile(r'\d{12}|arn:aws:iam::\d{12}:root')


class IAMRoleAllowAssumeFromAccount(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure AWS IAM policy does not allow assume role permission across all services""
        id = ""CKV_AWS_61""
        supported_resources = ('AWS::IAM::Role',)
        categories = (CheckCategories.IAM,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        self.evaluated_keys = ['Properties']
        properties = conf.get('Properties')
        if properties and 'AssumeRolePolicyDocument' in properties:
            assume_role_policy_doc = properties['AssumeRolePolicyDocument']
            if isinstance(assume_role_policy_doc, dict) and 'Fn::Sub' in assume_role_policy_doc.keys():
                policy_fn_sub_block = assume_role_policy_doc['Fn::Sub']
                if isinstance(policy_fn_sub_block, list) and len(policy_fn_sub_block) == 2:
                    assume_role_block = json.loads(policy_fn_sub_block[0])
                else:
                    assume_role_block = json.loads(policy_fn_sub_block)
            elif isinstance(assume_role"
CKV_AWS_62,"Ensure no IAM policies that allow full ""*-*"" administrative privileges are not created",https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/IAMAdminPolicyDocument.py,"from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.common.util.type_forcers import force_list


class IAMAdminPolicyDocument(BaseResourceCheck):
    def __init__(self):
        name = ""Ensure no IAM policies that allow full \""*-*\"" administrative privileges are not created""
        id = ""CKV_AWS_62""
        supported_resources = ['AWS::IAM::Policy', 'AWS::IAM::Group', 'AWS::IAM::Role', 'AWS::IAM::User']
        categories = [CheckCategories.IAM]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf):
        my_properties = conf.get(""Properties"")
        type = conf['Type']

        # catch for inline policies
        if isinstance(my_properties, dict) and type != 'AWS::IAM::Policy':
            self.evaluated_keys = ['Properties']
            if 'Policies' in my_properties.keys():
                self.evaluated_keys = ['Properties/Policies']
                policies = my_properties['Policies']
                if len(policies) > 0:
                    for idx, policy in enumerate(policies):
                        if not isinstance(policy, dict):
                            return CheckResult.UNKNOWN
                        if policy.get('PolicyDocument'):
                            self.evaluated_keys = [f'Properties/Policies/[{idx}]/PolicyDocument']
               "
CKV_AWS_63,"Ensure no IAM policies documents allow ""*"" as a statement's actions",https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/IAMStarActionPolicyDocument.py,"from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.common.util.type_forcers import force_list
import ast


class IAMStarActionPolicyDocument(BaseResourceCheck):
    def __init__(self):
        name = ""Ensure no IAM policies documents allow \""*\"" as a statement's actions""
        id = ""CKV_AWS_63""
        supported_resources = ['AWS::IAM::Policy', 'AWS::IAM::Group', 'AWS::IAM::Role', 'AWS::IAM::User']
        categories = [CheckCategories.IAM]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf):
        myproperties = conf.get(""Properties"")
        type = conf['Type']
        self.evaluated_keys = ['Properties']

        # catch for inline policies
        if type != 'AWS::IAM::Policy':
            if isinstance(myproperties, dict) and 'Policies' in myproperties.keys():
                policies = myproperties['Policies']
                if len(policies) > 0:
                    for idx, policy in enumerate(policies):
                        self.evaluated_keys = [""Properties/Policies""]
                        if not isinstance(policy, dict):
                            return CheckResult.UNKNOWN
                        if policy.get('PolicyDocument'):
                            self.evaluated_keys = [f""Properties/Policies/{idx}/PolicyDocument""]
                    "
CKV_AWS_64,Ensure all data stored in the Redshift cluster is securely encrypted at rest,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/RedshiftClusterEncryption.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class RedshiftClusterEncryption(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure all data stored in the Redshift cluster is securely encrypted at rest""
        id = ""CKV_AWS_64""
        supported_resources = [""AWS::Redshift::Cluster""]
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/Encrypted""


check = RedshiftClusterEncryption()
"
CKV_AWS_65,Ensure container insights are enabled on ECS cluster,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ECSClusterContainerInsights.py,"from __future__ import annotations

from typing import Any

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck


class ECSClusterContainerInsights(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure container insights are enabled on ECS cluster""
        id = ""CKV_AWS_65""
        supported_resources = (""AWS::ECS::Cluster"",)
        categories = (CheckCategories.LOGGING,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        """"""
            Looks for container insights configuration on ECS cluster:
            https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-ecs-cluster.html#cfn-ecs-cluster-clustersettings
        :param conf: AWS::ECS::Cluster configuration
        :return: <CheckResult>
        """"""
        self.evaluated_keys = [""Properties""]
        properties = conf.get(""Properties"")
        if properties and isinstance(properties, dict):
            settings = properties.get(""ClusterSettings"")
            if settings and isinstance(settings, list):
                self.evaluated_keys = [""Properties/ClusterSettings""]
                for setting in settings:
                    if setting[""Name""] == ""containerInsights"" and setting[""Value""] in [""enhanced"", ""enabled""]:
                       "
CKV_AWS_66,Ensure that CloudWatch Log Group specifies retention days,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/CloudWatchLogGroupRetention.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.consts import ANY_VALUE


class CloudWatchLogGroupRetention(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure that CloudWatch Log Group specifies retention days""
        id = ""CKV_AWS_66""
        supported_resource = ['AWS::Logs::LogGroup']
        categories = [CheckCategories.LOGGING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resource)

    def get_inspected_key(self):
        return 'Properties/RetentionInDays'

    def get_expected_value(self):
        return ANY_VALUE


check = CloudWatchLogGroupRetention()
"
CKV_AWS_67,Ensure CloudTrail is enabled in all Regions,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/CloudtrailMultiRegion.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class CloudtrailMultiRegion(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure CloudTrail is enabled in all Regions""
        id = ""CKV_AWS_67""
        supported_resources = ['AWS::CloudTrail::Trail']
        categories = [CheckCategories.LOGGING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/IsMultiRegionTrail'


check = CloudtrailMultiRegion()
"
CKV_AWS_68,CloudFront Distribution should have WAF enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/WAFEnabled.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.consts import ANY_VALUE


class WAFEnabled(BaseResourceValueCheck):
    def __init__(self):
        name = ""CloudFront Distribution should have WAF enabled""
        id = ""CKV_AWS_68""
        supported_resources = ['AWS::CloudFront::Distribution']
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/DistributionConfig/WebACLId'

    def get_expected_value(self):
        return ANY_VALUE


check = WAFEnabled()
"
CKV_AWS_69,Ensure Amazon MQ Broker should not have public access,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/AmazonMQBrokerPublicAccess.py,"from typing import Any

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class AmazonMQBrokerPublicAccess(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure Amazon MQ Broker should not have public access""
        id = ""CKV_AWS_69""
        supported_resources = ('AWS::AmazonMQ::Broker',)
        categories = (CheckCategories.GENERAL_SECURITY,)
        super().__init__(
            name=name,
            id=id,
            categories=categories,
            supported_resources=supported_resources,
            missing_block_result=CheckResult.FAILED,
        )

    def get_expected_value(self) -> Any:
        return False

    def get_inspected_key(self) -> str:
        """"""
            validates Amazon MQ Broker should not have public access
            https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-amazonmq-broker.html
        :return: <CheckResult>
        """"""
        return 'Properties/PubliclyAccessible'


check = AmazonMQBrokerPublicAccess()
"
CKV_AWS_7,Ensure rotation for customer created CMKs is enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/KMSRotation.py,"from checkov.common.models.enums import CheckCategories, CheckResult
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class KMSRotation(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure rotation for customer created CMKs is enabled""
        id = ""CKV_AWS_7""
        supported_resources = (""AWS::KMS::Key"",)
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/EnableKeyRotation""

    def scan_resource_conf(self, conf):
        # Only symmetric keys support auto rotation. The attribute is optional and defaults to symmetric.
        properties = conf.get(""Properties"")
        if properties and isinstance(properties, dict):
            spec = properties.get(""KeySpec"")
            if spec and isinstance(spec, str):
                if 'SYMMETRIC_DEFAULT' not in spec and 'HMAC' not in spec:
                    return CheckResult.UNKNOWN
        return super().scan_resource_conf(conf)


check = KMSRotation()
"
CKV_AWS_71,Ensure Redshift Cluster logging is enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/RedshiftClusterLogging.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.consts import ANY_VALUE
from checkov.common.models.enums import CheckCategories


class RedshiftClusterLogging(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure Redshift Cluster logging is enabled""
        id = ""CKV_AWS_71""
        supported_resources = [""AWS::Redshift::Cluster""]
        categories = [CheckCategories.LOGGING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/LoggingProperties/BucketName""

    def get_expected_value(self) -> str:
        return ANY_VALUE


check = RedshiftClusterLogging()
"
CKV_AWS_73,Ensure API Gateway has X-Ray Tracing enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/APIGatewayXray.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class APIGatewayXray(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure API Gateway has X-Ray Tracing enabled""
        id = ""CKV_AWS_73""
        supported_resources = ['AWS::ApiGateway::Stage', ""AWS::Serverless::Api""]
        categories = [CheckCategories.LOGGING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/TracingEnabled'

    def get_expected_value(self):
        return True


check = APIGatewayXray()
"
CKV_AWS_74,Ensure DocumentDB is encrypted at rest (default is unencrypted),https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/DocDBEncryption.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class DocDBEncryption(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure DocumentDB is encrypted at rest (default is unencrypted)""
        id = ""CKV_AWS_74""
        supported_resources = (""AWS::DocDB::DBCluster"",)
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/StorageEncrypted""


check = DocDBEncryption()
"
CKV_AWS_76,Ensure API Gateway has Access Logging enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/APIGatewayAccessLogging.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories
from checkov.common.models.consts import ANY_VALUE


class APIGatewayAccessLogging(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure API Gateway has Access Logging enabled""
        id = ""CKV_AWS_76""
        supported_resources = ['AWS::ApiGateway::Stage', ""AWS::Serverless::Api""]
        categories = [CheckCategories.LOGGING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/AccessLogSetting/DestinationArn'

    def get_expected_value(self):
        return ANY_VALUE


check = APIGatewayAccessLogging()
"
CKV_AWS_78,Ensure that CodeBuild Project encryption is not disabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/CodeBuildProjectEncryption.py,"from __future__ import annotations

from typing import Any

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck


class CodeBuildProjectEncryption(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure that CodeBuild Project encryption is not disabled""
        id = ""CKV_AWS_78""
        supported_resources = (""AWS::CodeBuild::Project"",)
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        # Only Fail if Artifact Type is S3 and EncryptionDisabled is True.
        artifact_type = """"
        encryption_disabled = False
        properties = conf.get(""Properties"")
        if properties:
            self.evaluated_keys = [""Properties""]
            artifacts = properties.get(""Artifacts"")
            if artifacts and isinstance(artifacts, dict):
                self.evaluated_keys = [""Properties/Artifacts""]
                if ""Type"" in artifacts.keys():
                    artifact_type = artifacts[""Type""]
                if ""EncryptionDisabled"" in artifacts.keys():
                    encryption_disabled = artifacts[""EncryptionDisabled""]
                if artifact_type == ""S3"" and encryption_disabled is True:
                    return CheckResult.FAILED
        return CheckRes"
CKV_AWS_79,Ensure Instance Metadata Service Version 1 is not enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/IMDSv1Disabled.py,"from __future__ import annotations

from typing import Any

from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.common.util.data_structures_utils import find_in_dict


class IMDSv1Disabled(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure Instance Metadata Service Version 1 is not enabled""
        id = ""CKV_AWS_79""
        supported_resources = (""AWS::EC2::LaunchTemplate"",)
        categories = (CheckCategories.IAM,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        # IMDS can be disabled or IMDSv2 can be enabled
        http_endpoint = find_in_dict(
            input_dict=conf,
            key_path=""Properties/LaunchTemplateData/MetadataOptions/HttpEndpoint"",
        )
        if http_endpoint == ""disabled"":
            return CheckResult.PASSED

        return super().scan_resource_conf(conf)

    def get_inspected_key(self) -> str:
        return ""Properties/LaunchTemplateData/MetadataOptions/HttpTokens""

    def get_expected_value(self) -> Any:
        return ""required""


check = IMDSv1Disabled()
"
CKV_AWS_8,Ensure all data stored in the Launch configuration EBS is securely encrypted,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/LaunchConfigurationEBSEncryption.py,"from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck


class LaunchConfigurationEBSEncryption(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure all data stored in the Launch configuration EBS is securely encrypted""
        id = ""CKV_AWS_8""
        supported_resources = ['AWS::AutoScaling::LaunchConfiguration']
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf) -> CheckResult:
        """"""
        Looks for encryption configuration of device block mapping in an AWS launch configurations
        https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-as-launchconfig-blockdev-template.html
        :param conf: aws_launch_configuration configuration
        :return: <CheckResult>
        """"""
        self.evaluated_keys = ['Properties']
        properties = conf.get('Properties', {})
        if properties is None:
            return CheckResult.UNKNOWN
        block_device_mappings = properties.get('BlockDeviceMappings')
        if block_device_mappings is None:
            return CheckResult.UNKNOWN
        if not isinstance(block_device_mappings, list):
            return CheckResult.UNKNOWN
        for idx, block_device_mapping in enumerate(block_device_mappings):
            if not isi"
