row_index,ground_truth_path,matched,difficulty,template_empty,resource_req,resource_gen,resource_cor,resource_missing,resource_extra,resource_cov_pct,resource_acc_pct,resource_missing_list,resource_extra_list,data_req,data_gen,data_cor,data_missing,data_extra,data_cov_pct,data_acc_pct,data_missing_list,data_extra_list,variable_req,variable_gen,variable_cor,variable_missing,variable_extra,variable_cov_pct,variable_acc_pct,variable_missing_list,variable_extra_list,output_req,output_gen,output_cor,output_missing,output_extra,output_cov_pct,output_acc_pct,output_missing_list,output_extra_list
73,iac_benchmark/scenarios/terrads_862e56e7423d,True,3,False,4,22,4,0,18,100.0,18.18,,aws_subnet;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_iam_role_policy;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket;aws_vpc;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_security_group;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_cloudwatch_log_group;aws_iam_role,0,1,0,0,1,0.0,0.0,,aws_availability_zones,31,19,1,30,18,3.23,5.26,codebuild_project_description;codebuild_project_build_timeout;codebuild_source_credential_server_type;codebuild_webhook_filter_group;codebuild_webhook_branch_filter;enable_codebuild_webhook;enable_codebuild_report_group;codebuild_project_cache;enable_codebuild_project;codebuild_project_logs_config;codebuild_project_queued_timeout;codebuild_source_credential_token;codebuild_project_secondary_sources;codebuild_source_credential_user_name;codebuild_project_service_role;codebuild_project_artifacts;codebuild_webhook_project_name;codebuild_project_environment;enable_codebuild_source_credential;codebuild_project_source_version;name;codebuild_project_name;codebuild_project_source;codebuild_source_credential_auth_type;codebuild_project_encryption_key;codebuild_project_vpc_config;codebuild_report_group_stack;tags;codebuild_project_badge_enabled;codebuild_project_secondary_artifacts,logs_config;create_vpc;artifacts;create_report_group;create_webhook;build_source;build_environment;cache;prefix;github_token;source_credential_server_type;secondary_sources;secondary_artifacts;create_source_credentials;webhook_filter_groups;report_group_config;create_codebuild_project;vpc_cidr,12,0,0,12,0,0.0,0.0,codebuild_report_group_id;codebuild_report_group_created;codebuild_webhook_id;codebuild_project_badge_url;codebuild_project_arn;codebuild_source_credential_id;codebuild_webhook_url;codebuild_webhook_payload_url;codebuild_report_group_arn;codebuild_project_id;codebuild_webhook_secret;codebuild_source_credential_arn,
74,iac_benchmark/scenarios/terrads_7b48683a13ff,True,3,False,4,4,4,0,0,100.0,100.0,,,1,1,1,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
75,iac_benchmark/scenarios/terrads_8703dd211a7d,True,4,False,17,22,11,6,11,64.71,50.0,aws_default_subnet;aws_default_subnet;aws_default_subnet;aws_default_vpc;aws_alb;aws_security_group,aws_s3_bucket_server_side_encryption_configuration;aws_acm_certificate;tls_private_key;tls_self_signed_cert;aws_subnet;aws_kms_key;aws_s3_bucket_public_access_block;aws_vpc;aws_lb;aws_lb_listener;aws_s3_bucket_versioning,2,3,1,1,2,50.0,33.33,aws_iam_role,aws_iam_policy_document;aws_availability_zones,3,2,1,2,1,33.33,50.0,registo_ecr;proj-nome,project,2,0,0,2,0,0.0,0.0,account_idaa;account_id,
76,iac_benchmark/scenarios/terrads_1ab0fa194791,True,3,False,10,12,9,1,3,90.0,75.0,random_string,aws_s3_bucket_server_side_encryption_configuration;random_id;aws_s3_bucket_versioning,3,5,3,0,2,100.0,60.0,,aws_region;aws_partition,5,6,1,4,5,20.0,16.67,is_organizational;cloudtrail_key_alias;encrypt_trail;log_group_name,retention_in_days;enable_kms_encryption;bucket_name_prefix;is_organization_trail;tags,0,0,0,0,0,100.0,100.0,,
77,iac_benchmark/scenarios/terrads_58f499b02851,True,3,False,4,10,3,1,7,75.0,30.0,aws_athena_database,aws_glue_catalog_database;aws_s3_bucket;random_pet;aws_s3_bucket_policy;aws_s3_bucket_public_access_block;aws_kms_key;aws_s3_bucket_server_side_encryption_configuration,0,4,0,0,4,0.0,0.0,,aws_caller_identity;aws_region;aws_iam_policy_document;aws_iam_policy_document,6,5,0,6,5,0.0,0.0,create;named_queries;data_catalogs;workgroups;databases;tags,athena_workgroups;athena_named_queries;athena_data_catalogs;enable_athena;athena_databases,5,0,0,5,0,0.0,0.0,named_queries_ids;databases_ids;workgroups_arns;data_catalogs_ids;data_catalogs_arns,
78,iac_benchmark/scenarios/terrads_51c59e2a63d8,True,3,False,4,22,3,1,19,75.0,13.64,aws_s3_bucket_ownership_controls,aws_s3_bucket_replication_configuration;aws_s3_bucket_website_configuration;aws_s3_bucket_logging;aws_s3_bucket_object_lock_configuration;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket;aws_s3_bucket;aws_iam_role_policy_attachment;aws_s3_bucket_cors_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;random_id;aws_iam_policy;aws_s3_bucket_lifecycle_configuration;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_iam_role,5,3,3,2,0,60.0,100.0,aws_iam_policy_document;aws_iam_policy_document,,29,26,5,24,21,17.24,19.23,lifecycle_rule;bucket;server_side_encryption_configuration;create_bucket;acl;force_destroy;logging;request_payer;acceleration_status;attach_elb_log_delivery_policy;object_ownership;website;attach_public_policy;object_lock_configuration;policy;grant;bucket_prefix;cors_rule;control_object_ownership;attach_policy;attach_deny_insecure_transport_policy;versioning;attach_lb_log_delivery_policy;replication_configuration,kms_master_key_id;enable_object_lock;lifecycle_rules;enable_logging;website_index_document;log_bucket_name;allow_elb_log_delivery;replication_rules;enable_website;object_lock_mode;cors_rules;log_prefix;website_routing_rules;enable_replication;deny_insecure_transport;replication_destination_bucket_name;enable_versioning;bucket_name;object_lock_days;website_error_document;encryption_type,8,3,0,8,3,0.0,0.0,s3_bucket_arn;s3_bucket_id;s3_bucket_website_domain;s3_bucket_bucket_domain_name;s3_bucket_bucket_regional_domain_name;s3_bucket_hosted_zone_id;s3_bucket_website_endpoint;s3_bucket_region,website_endpoint;bucket_arn;bucket_id
79,iac_benchmark/scenarios/terrads_b86b0244fd6d,True,5,False,14,29,12,2,17,85.71,41.38,aws_iam_role_policy;aws_transfer_server,aws_api_gateway_rest_api;aws_s3_bucket_server_side_encryption_configuration;aws_internet_gateway;aws_iam_policy;aws_iam_policy;aws_efs_access_point;aws_route_table_association;aws_route_table;aws_subnet;aws_kms_key;aws_s3_bucket_public_access_block;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_s3_bucket;aws_vpc;aws_s3_bucket_versioning;aws_efs_file_system,1,3,1,0,2,100.0,33.33,,aws_partition;aws_availability_zones,27,24,13,14,11,48.15,54.17,invocation_role;directory_id;hosted_zone;sftp_type;function_arn;sftp_sub_domain;cloudwatch_log_group_arns;endpoint_details;host_key;api_gw_url;name;logging_role;sftp_users_ssh_key;tags,security_group_ids;efs_filesystem_id;cloudwatch_log_group_arn;custom_subdomain;endpoint_type;logging_role_arn;api_gateway_auth_enabled;server_name;hosted_zone_name;vpc_cidr;subnet_cidrs,6,6,1,5,5,16.67,16.67,sftp_eip;sftp_sg_id;arn;domain_name;id,security_group_id;server_arn;server_id;custom_domain_name;elastic_ips
80,iac_benchmark/scenarios/terrads_9eab77581581,True,5,False,17,18,13,4,5,76.47,72.22,aws_subnet;aws_subnet;aws_route_table_association;aws_route_table_association,aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule,0,1,0,0,1,0.0,0.0,,aws_availability_zones,25,0,0,25,0,0.0,0.0,public_subnet2_cidr;asg_sg_tag_name;availability_zone_2;alb_sg_tag_name;alb_sg_name;private_subnet1_name;private_rt_cidr;public_subnet1_cidr;public_rt_cidr;private_subnet1_cidr;asg_sg_name;vpc_instance_tenancy;vpc_name;igw_name;db_sg_tag_name;nat_gateway_name;public_rt_name;private_rt_name;private_subnet2_cidr;public_subnet1_name;db_sg_name;private_subnet2_name;availability_zone_1;vpc_cidr;public_subnet2_name,,11,9,2,9,7,18.18,22.22,private_subnet1_id;asg_sg_id;public_subnet2_id;alb_sg_id;private_routetable_id;private_subnet2_id;db_sg_id;public_routetable_id;public_subnet1_id,asg_security_group_id;alb_security_group_id;private_subnet_ids;public_subnet_ids;private_route_table_id;public_route_table_id;rds_security_group_id
81,iac_benchmark/scenarios/terrads_46556c7a134d,True,4,False,11,34,10,1,24,90.91,29.41,aws_sqs_queue_policy,aws_iam_openid_connect_provider;aws_cloudwatch_event_rule;aws_cloudwatch_event_rule;aws_cloudwatch_event_rule;aws_subnet;aws_subnet;aws_kms_key;aws_kms_key;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_vpc;aws_cloudwatch_event_target;aws_cloudwatch_event_target;aws_cloudwatch_event_target;aws_eks_cluster;aws_internet_gateway;aws_security_group;aws_route_table;aws_route_table;aws_nat_gateway;aws_eip;aws_iam_role;aws_route_table_association;aws_route_table_association,6,4,2,4,2,33.33,50.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,aws_region;aws_availability_zones,37,0,0,37,0,0.0,0.0,irsa_name;irsa_description;queue_managed_sse_enabled;create_instance_profile;queue_kms_master_key_id;iam_role_arn;iam_role_attach_cni_policy;rule_name_prefix;irsa_assume_role_condition_test;iam_role_path;iam_role_max_session_duration;irsa_max_session_duration;iam_role_use_name_prefix;irsa_permissions_boundary_arn;irsa_namespace_service_accounts;cluster_ip_family;iam_role_tags;iam_role_description;irsa_use_name_prefix;iam_role_additional_policies;irsa_ssm_parameter_arns;iam_role_name;irsa_policy_name;cluster_name;enable_spot_termination;queue_kms_data_key_reuse_period_seconds;iam_role_permissions_boundary;create;irsa_tags;irsa_tag_key;irsa_subnet_account_id;irsa_oidc_provider_arn;create_irsa;irsa_path;create_iam_role;queue_name;tags,,14,0,0,14,0,0.0,0.0,irsa_name;instance_profile_id;role_unique_id;irsa_arn;instance_profile_arn;irsa_unique_id;instance_profile_unique;queue_url;queue_arn;queue_name;event_rules;role_arn;instance_profile_name;role_name,
82,iac_benchmark/scenarios/gh_570735ea,True,4,False,9,12,9,0,3,100.0,75.0,,aws_ecs_task_definition;aws_ecs_task_definition;aws_ecs_task_definition,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
83,iac_benchmark/scenarios/terrads_1d6f0e58e59c,True,3,False,5,6,5,0,1,100.0,83.33,,aws_route_table_association,0,1,0,0,1,0.0,0.0,,aws_availability_zones,14,0,0,14,0,0.0,0.0,region;aws_internet_gateway;key_name;project;cidr_block;name;private_subnet_cidr_blocks;public_subnet_cidr_blocks;availability_zones;bastion_ebs_optimized;bastion_ami;tags;environment;bastion_instance_type,,3,3,1,2,2,33.33,33.33,id;cidr_block,vpc_cidr_block;vpc_id
84,iac_benchmark/scenarios/gh_e1731993,True,4,False,15,10,8,7,2,53.33,80.0,aws_kms_key_policy;aws_backup_plan;aws_backup_plan;aws_backup_plan;aws_backup_selection;aws_backup_selection;aws_backup_selection,aws_kms_alias;aws_kms_alias,2,0,0,2,0,0.0,0.0,aws_caller_identity;aws_region,,4,3,0,4,3,0.0,0.0,cross_region_destination;daily_backups_enabled;excluded_dbs;retention_period,cross_account_vault_arn;excluded_db_arns;destination_region,0,0,0,0,0,100.0,100.0,,
85,iac_benchmark/scenarios/terrads_4737a6037a87,True,4,False,16,12,12,4,0,75.0,100.0,aws_subnet;aws_subnet;aws_route_table_association;aws_route_table_association,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,10,6,0,10,6,0.0,0.0,public_subnet_1a_cidr_block;public_subnet_1b_cidr_block;private_subnet_1b_cidr_block;existing_vpc_id;craete_private_subnet;aws_region;vpc_cidr_block;private_ip_for_nat_gateway;private_subnet_1a_cidr_block;environment,create_private_subnets;environment_name;public_subnet_cidrs;vpc_cidr;vpc_id;private_subnet_cidrs,8,5,1,7,4,12.5,20.0,public_subnet_1a_id;public_subnet_1b_id;public_subnets;private_subnets;private_subnet_1a_id;private_subnet_1b_id;vpc_cidr_block,private_subnet_ids;public_subnet_ids;public_subnet_list;private_subnet_list
86,iac_benchmark/scenarios/terrads_1fe0c7e96181,True,4,False,17,15,14,3,1,82.35,93.33,aws_route_table_association;aws_route_table_association;aws_vpc_endpoint_route_table_association,aws_security_group,3,1,1,2,0,33.33,100.0,aws_subnets;aws_subnets,,19,7,1,18,6,5.26,14.29,enable_dns_support;reserved_cidr_blocks;availability_zone;app_cidr_blocks;security_group_ids;web_subnet_count;subnet_ids;service_name;vpc_endpoint_type;vpc_name;db_cidr_blocks;vpc_endpoints;app_subnet_count;db_subnet_count;max_subnetcount;reserved_subnet_count;web_cidr_blocks;enable_dns_hostnames,web_subnet_cidrs;db_subnet_cidrs;gateway_endpoint_service;interface_endpoint_services;reserved_subnet_cidrs;app_subnet_cidrs,6,0,0,6,0,0.0,0.0,vpc_id;web_subnet_ids;gateway_endpoint_rt_association_id;db_subnet_ids;app-subnet-availability_zone_names;app-subnet,
87,iac_benchmark/scenarios/terrads_c5f20f79e141,True,4,False,17,38,16,1,22,94.12,42.11,aws_ecs_cluster_capacity_providers,aws_internet_gateway;aws_iam_policy;aws_iam_policy;aws_route_table_association;aws_route_table_association;aws_route_table;aws_route_table;aws_acm_certificate;tls_private_key;tls_self_signed_cert;aws_subnet;aws_subnet;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_vpc;aws_security_group;aws_route;aws_vpc_endpoint;aws_vpc_endpoint;aws_vpc_endpoint;aws_vpc_endpoint,3,3,1,2,2,33.33,33.33,aws_region;aws_caller_identity,aws_iam_policy_document;aws_iam_policy_document,6,4,3,3,1,50.0,75.0,fargate_type;desired_count;url,webhook_url,1,1,0,1,1,0.0,0.0,lb_dns_name,alb_dns_name
88,iac_benchmark/scenarios/terrads_e0431c1caace,True,4,False,10,30,10,0,20,100.0,33.33,,aws_iam_role_policy;aws_kms_key;aws_s3_bucket_public_access_block;aws_kms_alias;aws_s3_bucket_server_side_encryption_configuration;aws_cloudwatch_log_metric_filter;aws_cloudwatch_log_metric_filter;aws_cloudwatch_log_metric_filter;aws_cloudwatch_log_metric_filter;aws_cloudwatch_log_metric_filter;aws_cloudwatch_log_metric_filter;aws_cloudwatch_log_metric_filter;aws_cloudwatch_metric_alarm;aws_cloudwatch_metric_alarm;aws_cloudwatch_metric_alarm;aws_cloudwatch_metric_alarm;aws_cloudwatch_metric_alarm;aws_cloudwatch_metric_alarm;aws_cloudwatch_metric_alarm;aws_s3_bucket_versioning,1,2,1,0,1,100.0,50.0,,aws_region,9,1,0,9,1,0.0,0.0,awsRegion;trail_name;metric_namespace;trail_bucket_name;cloudtrail_role_policy_name;sns_topic_name;email_list;log_group_name;cloudtrail_role_name,alarm_email_endpoints,0,0,0,0,0,100.0,100.0,,
89,iac_benchmark/scenarios/terrads_5b4e0301422a,True,3,False,5,5,3,2,2,60.0,60.0,aws_iam_role_policy;aws_iam_role_policy,aws_iam_policy;aws_iam_role_policy_attachment,1,3,1,0,2,100.0,33.33,,aws_iam_policy_document;aws_iam_policy_document,3,1,0,3,1,0.0,0.0,region;role_name;read_write,enable_remediation,4,4,4,0,0,100.0,100.0,,
90,iac_benchmark/scenarios/terrads_cef8614423be,True,3,False,4,9,3,1,6,75.0,33.33,aws_lambda_permission,random_id;aws_s3_bucket_versioning;aws_kms_key;aws_s3_bucket_public_access_block;aws_s3_bucket;aws_s3_bucket_server_side_encryption_configuration,3,0,0,3,0,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document;aws_arn,,8,4,2,6,2,25.0,50.0,create;sns_notifications;lambda_notifications;bucket;bucket_arn;sqs_notifications,buckets;tags,1,0,0,1,0,0.0,0.0,s3_bucket_notification_id,
91,iac_benchmark/scenarios/terrads_77969f786de6,True,5,False,36,35,27,9,8,75.0,77.14,aws_default_vpc;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_subnet;aws_subnet;aws_subnet;aws_subnet,aws_s3_bucket_server_side_encryption_configuration;aws_acm_certificate;tls_private_key;tls_self_signed_cert;aws_s3_bucket_acl;aws_s3_bucket_public_access_block;aws_lb_listener;aws_s3_bucket_versioning,4,3,2,2,1,50.0,66.67,aws_iam_policy_document;aws_caller_identity,aws_availability_zones,0,0,0,0,0,100.0,100.0,,,4,4,2,2,2,50.0,50.0,db_private_ip;web_private_ip,database_private_ip;web_server_private_ips
92,iac_benchmark/scenarios/terrads_5c95653f2b2b,True,4,False,8,12,8,0,4,100.0,66.67,,aws_iam_user_policy;aws_iam_user;aws_kms_alias;aws_iam_access_key,6,6,5,1,1,83.33,83.33,aws_iam_policy_document,aws_partition,6,6,4,2,2,66.67,66.67,public_repositories;private_repositories,public_repos;private_repos,3,3,3,0,0,100.0,100.0,,
93,iac_benchmark/scenarios/terrads_05edc40999d7,True,5,False,15,27,14,1,13,93.33,51.85,aws_codestarconnections_connection,aws_codebuild_project;aws_iam_role_policy;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_kms_key;aws_iam_role_policy_attachment;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_codecommit_repository;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_iam_role;aws_lambda_function,4,3,2,2,1,50.0,66.67,aws_iam_policy_document;aws_codecommit_repository,aws_caller_identity,2,2,0,2,2,0.0,0.0,config;shared_tags,config_file_path;common_tags,14,15,1,13,14,7.14,6.67,cloudwatch_branch_trigger_name;build_cache_bucket_name;cloudwatch_branch_trigger_arn;pipeline_artifact_bucket_name;pipeline_name;cloudwatch_cron_trigger_name;cloudwatch_cron_trigger_arn;pipeline_artifact_bucket_arn;default_pipeline_role_name;cloudwatch_tag_trigger_arn;build_cache_store_arn;cloudwatch_tag_trigger_name;pipeline_arn,cache_bucket_names;cron_trigger_rule_names;tag_trigger_rule_names;pipeline_arns;cron_trigger_rule_arns;branch_trigger_rule_names;tag_trigger_rule_arns;artifact_bucket_arns;cache_bucket_arns;artifact_bucket_names;eventbridge_trigger_rule_arns;pipeline_names;branch_trigger_rule_arns;eventbridge_trigger_rule_names
94,iac_benchmark/scenarios/terrads_ddc425a81cf2,True,4,False,10,15,10,0,5,100.0,66.67,,aws_iam_role_policy_attachment;aws_lambda_alias;aws_cloudwatch_metric_alarm;aws_iam_role;aws_lambda_function,6,5,1,5,4,16.67,20.0,aws_lambda_alias;aws_iam_policy_document;aws_iam_policy_document;aws_iam_role;aws_lambda_function,archive_file;aws_region;aws_partition;aws_caller_identity,35,16,6,29,10,17.14,37.5,create_deployment;get_deployment_sleep_timer;wait_deployment_completion;triggers;attach_hooks_policy;interpreter;codedeploy_principals;attach_triggers_policy;current_version;use_existing_app;app_name;create_codedeploy_role;auto_rollback_enabled;codedeploy_role_name;description;alarms;save_deploy_script;use_existing_deployment_group;function_name;before_allow_traffic_hook_arn;alarm_enabled;target_version;create;alarm_ignore_poll_alarm_failure;create_deployment_group;run_deployment;after_allow_traffic_hook_arn;create_app;aws_cli_command,wait_for_completion;deployment_script_path;application_name;aws_cli_endpoint_url;hook_after_arn;hook_before_arn;lambda_function_name;alarm_config;wait_sleep_seconds;sns_topic_arns,9,7,3,6,4,33.33,42.86,codedeploy_deployment_group_id;appspec;deploy_script;codedeploy_iam_role_name;appspec_sha256;script,lambda_alias_arn;lambda_function_arn;target_version_arn;current_version_arn
95,iac_benchmark/scenarios/gh_1d5f4d32,True,4,False,9,8,8,1,0,88.89,100.0,aws_ec2_transit_gateway_vpc_attachment_accepter,,0,1,0,0,1,0.0,0.0,,aws_caller_identity,50,13,2,48,11,4.0,15.38,transit_gateway_peering_attachment_accepter_name;enable_transit_gateway_route;transit_gateway_route_blackhole;transit_gateway_amazon_side_asn;transit_gateway_peering_attachment_peer_transit_gateway_id;transit_gateway_vpc_attachment_vpc_id;transit_gateway_vpc_attachment_appliance_mode_support;transit_gateway_vpc_attachment_transit_gateway_default_route_table_association;transit_gateway_route_table_propagation_transit_gateway_route_table_id;transit_gateway_name;transit_gateway_vpc_attachment_transit_gateway_id;transit_gateway_peering_attachment_name;transit_gateway_route_destination_cidr_blocks;transit_gateway_vpn_ecmp_support;transit_gateway_peering_attachment_peer_region;enable_transit_gateway_route_table;transit_gateway_route_table_propagation_transit_gateway_attachment_id;transit_gateway_route_table_association_transit_gateway_route_table_id;enable_transit_gateway_route_table_association;transit_gateway_peering_attachment_peer_account_id;transit_gateway_route_table_name;transit_gateway_default_route_table_association;transit_gateway_vpc_attachment_accepter_transit_gateway_default_route_table_association;transit_gateway_vpc_attachment_accepter_transit_gateway_default_route_table_propagation;transit_gateway_default_route_table_propagation;transit_gateway_route_table_transit_gateway_id;transit_gateway_vpc_attachment_accepter_name;transit_gateway_vpc_attachment_accepter_transit_gateway_attachment_id;transit_gateway_route_transit_gateway_attachment_id;transit_gateway_dns_support;transit_gateway_vpc_attachment_subnet_ids;tags;transit_gateway_vpc_attachment_ipv6_support;transit_gateway_vpc_attachment_transit_gateway_default_route_table_propagation;transit_gateway_route_transit_gateway_route_table_id;enable_transit_gateway_route_table_propagation;transit_gateway_route_table_association_transit_gateway_attachment_id;transit_gateway_peering_attachment_accepter_transit_gateway_attachment_id;enable_transit_gateway_vpc_attachment_accepter;transit_gateway_vpc_attachment_name;name;enable_transit_gateway_vpc_attachment;transit_gateway_description;transit_gateway_peering_attachment_transit_gateway_id;enable_transit_gateway_peering_attachment_accepter;transit_gateway_auto_accept_shared_attachments;enable_transit_gateway_peering_attachment;transit_gateway_vpc_attachment_dns_support,subnet_ids;enable_route_table_propagation;destination_cidr_block;enable_peering;vpc_id;enable_route_table;peer_transit_gateway_id;name_prefix;enable_route_table_association;enable_vpc_attachment;peer_region,31,0,0,31,0,0.0,0.0,transit_gateway_vpc_attachment_accepter_dns_support;transit_gateway_route_table_propagation_id;transit_gateway_route_table_id;transit_gateway_route_table_association_resource_type;transit_gateway_peering_attachment_accepter_peer_transit_gateway_id;transit_gateway_propagation_default_route_table_id;transit_gateway_route_table_association_id;transit_gateway_route_table_propagation_resource_id;transit_gateway_vpc_attachment_accepter_subnet_ids;transit_gateway_route_table_default_propagation_route_table;transit_gateway_route_table_default_association_route_table;transit_gateway_vpc_attachment_vpc_owner_id;transit_gateway_peering_attachment_accepter_peer_account_id;transit_gateway_route_table_association_resource_id;transit_gateway_route_table_propagation_resource_type;transit_gateway_vpc_attachment_accepter_id;transit_gateway_vpc_attachment_accepter_appliance_mode_support;transit_gateway_vpc_attachment_accepter_transit_gateway_id;transit_gateway_id;transit_gateway_route_table_arn;transit_gateway_route_id;transit_gateway_vpc_attachment_id;transit_gateway_association_default_route_table_id;transit_gateway_vpc_attachment_accepter_vpc_id;transit_gateway_peering_attachment_id;transit_gateway_arn;transit_gateway_vpc_attachment_accepter_ipv6_support;transit_gateway_vpc_attachment_accepter_vpc_owner_id;transit_gateway_peering_attachment_accepter_id;transit_gateway_peering_attachment_accepter_transit_gateway_id;transit_gateway_owner_id,
96,iac_benchmark/scenarios/terrads_0ee2a2760917,True,3,False,5,9,5,0,4,100.0,55.56,,aws_route53_zone_association;aws_route53_vpc_association_authorization;aws_vpc;aws_kms_alias,1,1,1,0,0,100.0,100.0,,,28,18,12,16,6,42.86,66.67,regex_replace_chars;vpc_ids;terragrunt_tags;id_length_limit;delimiter;tenant;label_key_case;labels_as_tags;zone_name;context;environment;enabled;additional_tag_map;label_value_case;label_order;descriptor_formats,comment;vpc_owner_id;vpc_region;domain_name;zone_type;vpc_id,4,0,0,4,0,0.0,0.0,route53_record_fqdn;route53_record_name;zone;vpc_id,
97,iac_benchmark/scenarios/terrads_e4f73489147c,True,5,False,28,36,24,4,12,85.71,66.67,aws_iam_policy;aws_iam_policy;aws_network_interface;aws_iam_policy_attachment,aws_subnet;aws_subnet;aws_route_table_association;aws_route_table_association;aws_iam_role_policy;aws_iam_role_policy;aws_vpc;aws_internet_gateway;aws_nat_gateway;aws_eip;aws_route_table;aws_route_table,4,4,2,2,2,50.0,50.0,aws_iam_policy_document;aws_caller_identity,aws_availability_zones;aws_partition,0,0,0,0,0,100.0,100.0,,,1,0,0,1,0,0.0,0.0,nginx_test,
98,iac_benchmark/scenarios/terrads_a78e858914da,True,5,False,15,13,13,2,0,86.67,100.0,aws_route;aws_route,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,25,6,0,25,6,0.0,0.0,create_igw;enable_dns_support;intra_subnet_tags;igw_tags;nat_gateway_tags;create_vpc;map_public_ip_on_launch;private_subnets;intra_subnet_names;private_subnet_tags;public_subnet_tags;vpc_tags;public_subnet_names;cidr;private_subnet_names;private_subnet_suffix;public_subnets;name;azs;public_subnet_suffix;intra_subnets;enable_nat_gateway;enable_dns_hostnames;tags;intra_subnet_suffix,availability_zones;public_subnet_cidrs;vpc_name;private_subnet_cidrs;intra_subnet_cidrs;vpc_cidr,13,0,0,13,0,0.0,0.0,nat_public_ips;private_subnet_ids;public_subnet_ids;natgw_ids;name;private_subnet_cidr_blocks;intra_subnet_ids;azs;intra_subnet_cidr_blocks;public_subnet_cidr_blocks;igw_id;vpc_cidr_block;vpc_id,
99,iac_benchmark/scenarios/terrads_bb382f0f3fd1,True,5,False,14,20,13,1,7,92.86,65.0,aws_iam_policy_attachment,aws_s3_bucket_replication_configuration;aws_iam_role_policy_attachment;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_dynamodb_table;aws_s3_bucket_versioning;aws_s3_bucket_versioning,4,5,2,2,3,50.0,40.0,aws_region;aws_region,aws_caller_identity;aws_iam_policy_document;aws_iam_policy_document,3,3,1,2,2,33.33,33.33,s3_bucket_force_destroy;stacks,force_destroy_buckets;region_map,0,0,0,0,0,100.0,100.0,,
100,iac_benchmark/scenarios/terrads_f4222681f712,True,3,False,13,16,12,1,4,92.31,75.0,aws_iam_role_policy,archive_file;aws_api_gateway_stage;aws_iam_role_policy_attachment;aws_iam_policy,3,3,2,1,1,66.67,66.67,archive_file,aws_region,10,3,3,7,0,30.0,100.0,method;handler;region;build_dir;root_nesting;buildscript;zipfile,,4,0,0,4,0,0.0,0.0,endpoint;lambda_console_url;build_path;lambda_iam_role,
101,iac_benchmark/scenarios/terrads_2b8b3dc2bc75,True,4,False,9,26,7,2,19,77.78,26.92,aws_iam_role_policy;aws_iam_role_policy_attachment,aws_sns_topic_policy;aws_config_config_rule;aws_config_config_rule;aws_config_config_rule;aws_config_config_rule;aws_config_config_rule;aws_config_config_rule;aws_config_config_rule;aws_config_config_rule;aws_config_config_rule;aws_config_config_rule;aws_kms_key;aws_s3_bucket_public_access_block;aws_s3_bucket;aws_s3_bucket_server_side_encryption_configuration;random_id;aws_iam_policy;aws_s3_bucket_versioning;aws_s3_bucket_policy,0,6,0,0,6,0.0,0.0,,aws_caller_identity;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,3,3,0,3,3,0.0,0.0,tags;name;record_config,snapshot_delivery_frequency;custom_tags;base_name,1,0,0,1,0,0.0,0.0,rules,
